sym,side,variant,t,R,how,stop_pct,gross_rr,per
BTC,1,MID,2016-06-09 14:05:00,2.21570843293342,target,0.37223853230455467,2.3231664108927603,design
BTC,1,MID,2016-08-13 17:00:00,2.262191187732127,target,0.2733960244641337,2.408499094287833,design
BTC,1,MID,2016-08-13 23:25:00,-1.3609387368041945,stop,0.27705532768639624,2.349027542677722,design
BTC,1,MID,2016-08-24 04:20:00,2.3288838521107724,target,0.2790094806232541,2.4722481561145204,design
BTC,1,MID,2017-01-24 22:00:00,-1.1748212051270532,stop,0.5720129885120281,2.7742054340148914,design
BTC,1,MID,2017-03-08 05:30:00,-1.0816595391980481,stop,1.224596672747208,2.908411573623631,design
BTC,1,MID,2017-03-08 08:00:00,2.856050609880348,target,1.4391480160210617,2.883844832263805,design
BTC,1,MID,2017-03-08 20:00:00,-1.0733799450240735,stop,1.3627701678870627,2.906136436596974,design
BTC,1,MID,2017-04-13 05:45:00,-1.3605976652367806,stop,0.27731738067226985,2.2650981534006935,design
BTC,1,MID,2017-05-30 22:15:00,-1.0870915370012626,stop,1.1482171912817472,2.3424593191368013,design
BTC,1,MID,2017-06-04 19:55:00,-1.1416101195468271,stop,0.7061642227265568,2.489033003590558,design
BTC,1,MID,2017-06-30 04:10:00,2.2833671099132706,target,0.6418782889171636,2.3456842200113224,design
BTC,1,MID,2017-06-30 13:50:00,-1.1590041503745052,stop,0.6289144010673196,2.3940360896898816,design
BTC,1,MID,2017-07-19 19:40:00,2.4772029501627744,target,1.302540209323798,2.5079121748866435,design
BTC,1,MID,2017-08-02 21:05:00,2.3647236520082533,target,0.8669709423539923,2.4108612998184467,design
BTC,1,MID,2017-09-10 05:00:00,-1.0997908997789172,stop,1.0020953836626991,2.471018113070509,design
BTC,1,MID,2017-09-21 01:00:00,-1.1006750925611997,stop,0.9932943437743631,2.5180424666312096,design
BTC,1,MID,2017-10-23 13:15:00,-1.0993997086206664,stop,1.00603916638855,2.4617043209077494,design
BTC,1,MID,2017-11-06 02:30:00,-1.132343563376519,stop,0.7556090938514236,2.281049822241957,design
BTC,1,MID,2017-11-12 23:25:00,2.7079153311130666,target,2.8132078006604986,2.722133975036423,design
BTC,1,MID,2017-11-23 23:05:00,-1.1959900288605856,stop,0.5102300386471873,2.4457810776537254,design
BTC,1,MID,2017-12-09 17:05:00,-1.0346499585747233,stop,2.886006336323558,2.851018924017335,design
BTC,1,MID,2017-12-19 11:05:00,-1.0806922504119383,stop,1.2392763801913391,2.6482938277517287,design
BTC,1,MID,2018-01-04 08:20:00,-1.0895957358973907,stop,1.1161245454194906,2.3344154126886605,design
BTC,1,MID,2018-01-10 00:20:00,-1.0591796806536977,stop,1.6897691723814932,2.665895378882784,design
BTC,1,MID,2018-04-06 06:20:00,-1.111088202360703,stop,0.9001855991449065,2.3497755886651728,design
BTC,1,MID,2018-04-17 19:00:00,-1.1805083328280508,stop,0.553991045362201,2.3293644518812613,design
BTC,1,MID,2018-05-17 18:40:00,-1.1447545022931886,stop,0.6908247993382477,2.511964191524198,design
BTC,1,MID,2018-05-17 22:00:00,-1.1361428890314194,stop,0.7345223882895695,2.606105612454065,design
BTC,1,MID,2018-07-01 14:35:00,-1.246650095942641,stop,0.4054326418071016,2.250594456767374,design
BTC,1,MID,2018-07-12 06:15:00,-1.2759879665870124,stop,0.3623346381244212,2.4007786382255127,design
BTC,1,MID,2018-07-30 16:10:00,-1.2203802468464173,stop,0.45376117610799244,2.4583086606968787,design
BTC,1,MID,2018-09-17 15:00:00,-1.2045554761783959,stop,0.488864937122429,2.676195581214285,design
BTC,1,MID,2018-10-01 14:05:00,-1.3069778453115672,stop,0.32575640726940713,2.41240696703356,design
BTC,1,MID,2018-10-02 16:35:00,-1.2777024054602721,stop,0.3600977090358905,2.621471790074294,design
BTC,1,MID,2018-11-22 23:15:00,-1.1036982584559336,stop,0.9643363494141487,2.4374709219430106,design
BTC,1,MID,2018-11-24 19:35:00,-1.127713335950066,stop,0.7830035857735207,2.5856365381679103,design
BTC,1,MID,2018-12-06 14:00:00,-1.09479884143307,stop,1.0548652123623474,2.6286141962920366,design
BTC,1,MID,2018-12-15 15:00:00,-1.138893821519709,stop,0.7199744301499399,2.6668557739021024,design
BTC,1,MID,2018-12-15 17:35:00,2.660456698139,target,0.745255894799314,2.714129537601439,design
BTC,1,MID,2018-12-27 05:20:00,2.4193115623037333,target,0.8087047533564838,2.46877337124449,design
BTC,1,MID,2019-01-28 04:00:00,-1.21628702468596,stop,0.46234858584418514,2.787202318596625,design
BTC,1,MID,2019-02-13 15:05:00,-1.312449571688416,stop,0.32005164692535726,2.588409171110064,design
BTC,1,MID,2019-02-27 20:30:00,-1.4057153304545524,stop,0.24647823854218842,2.3889999166093174,design
BTC,1,MID,2019-04-09 10:15:00,2.406512524700792,target,0.6924736037801618,2.4642764593571354,design
BTC,1,MID,2019-04-14 05:10:00,-1.3083390434426614,stop,0.32431831818468987,2.3206942091381846,design
BTC,1,MID,2019-04-21 09:40:00,-1.2963578728104947,stop,0.3374298750752092,2.5510875623526585,design
BTC,1,MID,2019-04-28 19:25:00,-1.358439269267062,stop,0.2789872889889559,2.201677257684979,design
BTC,1,MID,2019-05-28 13:20:00,-1.1802964630219144,stop,0.5546420507863503,2.3714939683817127,design
BTC,1,MID,2019-05-29 05:10:00,-1.1535401504457843,stop,0.6512954410273974,2.5317735368964667,design
BTC,1,MID,2019-06-06 14:45:00,-1.1307670696733414,stop,0.7647185201121491,2.4315041901076726,design
BTC,1,MID,2019-06-18 15:20:00,-1.1295634269382235,stop,0.7718227463038668,2.5579760154731055,design
BTC,1,MID,2019-06-30 13:25:00,-1.0717047844933891,stop,1.3946070782657396,2.561377422538428,design
BTC,1,MID,2019-08-08 17:25:00,2.6212320142294847,target,0.9227425251581859,2.664581051376269,design
BTC,1,MID,2019-09-16 12:00:00,-1.459480556952628,stop,0.21763706534879543,2.231605017585573,design
BTC,1,MID,2019-09-18 11:40:00,-1.3546680176705306,stop,0.2819538131935402,2.434026112398542,design
BTC,1,MID,2019-10-15 16:10:00,-1.2455497025721043,stop,0.40724952607358816,2.4500248979736363,design
BTC,1,MID,2019-10-30 11:00:00,-1.1089100985940674,stop,0.9181884994221035,2.6112011898497802,design
BTC,1,MID,2019-11-07 05:15:00,-1.2925752703314781,stop,0.3417923869187689,2.441925870717692,design
BTC,1,MID,2020-01-02 03:15:00,-1.3478083053453866,stop,0.2875146983643656,2.451853082471337,design
BTC,1,MID,2020-01-16 09:25:00,2.3655518766302848,target,0.6685350038853374,2.425384196205971,design
BTC,1,MID,2020-01-30 16:30:00,2.286205266312995,target,0.4841450051656022,2.3688251417082147,design
BTC,1,MID,2020-02-13 08:10:00,-1.2104797798514988,stop,0.47510501992425885,2.3930071375269235,design
BTC,1,MID,2020-02-14 07:35:00,2.5630400778241844,target,0.6519466953220863,2.624394787169307,design
BTC,1,MID,2020-02-17 12:00:00,-1.1379459053235093,stop,0.7249218435696297,2.6709107327671413,design
BTC,1,MID,2020-03-01 17:05:00,-1.1468352662373273,stop,0.6810353027750958,2.4863595845167192,design
BTC,1,MID,2020-03-07 16:55:00,-1.32846999443833,stop,0.30444181110361634,2.466580918551859,design
BTC,1,MID,2020-03-12 03:00:00,-1.1007109171864238,stop,0.9929410116967982,2.512790171955839,design
BTC,1,MID,2020-03-29 16:40:00,-1.126025329246941,stop,0.7934912814554477,2.590835194665493,design
BTC,1,MID,2020-04-09 11:55:00,-1.1678540394577772,stop,0.5957556953829193,2.5899248493331073,design
BTC,1,MID,2020-04-10 05:00:00,-1.1463230610302195,stop,0.6834192730518902,2.6334859128048507,design
BTC,1,MID,2020-05-09 06:50:00,-1.1638789048444949,stop,0.6102066650670525,2.3440296638583935,design
BTC,1,MID,2020-05-24 12:00:00,-1.219469208207781,stop,0.45564478414359505,2.365740131821325,design
BTC,1,MID,2020-06-14 14:40:00,-1.3608251764963462,stop,0.2771425236204732,2.3788437061610366,design
BTC,1,MID,2020-06-17 14:00:00,-1.2649577434698889,stop,0.3774186732208658,2.3865575015515943,design
BTC,1,MID,2020-06-19 02:55:00,2.4120548164120437,target,0.4284454778771679,2.5054155870711,design
BTC,1,MID,2020-06-20 11:15:00,-1.2931660354050316,stop,0.3411036338566379,2.5980751862929647,design
BTC,1,MID,2020-06-27 19:40:00,-1.2560041188143418,stop,0.39061871528919256,2.4808823417224786,design
BTC,1,MID,2020-09-05 18:50:00,-1.0873833998045956,stop,1.1443821163243508,2.607682140639268,design
BTC,1,MID,2020-09-05 20:00:00,2.5111072397941823,target,1.2622206093034292,2.542797421134253,design
BTC,1,MID,2020-09-23 19:00:00,-1.3007727985558561,stop,0.33247687450508967,2.547103075047412,design
BTC,1,MID,2020-09-27 06:40:00,-1.3821228431026646,stop,0.26169594884211905,2.502096015022412,design
BTC,1,MID,2020-10-14 16:00:00,2.2871723035254576,target,0.41524166476718327,2.383501750673848,design
BTC,1,MID,2020-11-02 05:15:00,2.1122995054183518,target,0.3667546028718099,2.2213642579443915,design
BTC,1,MID,2020-11-02 08:25:00,-1.279213200720181,stop,0.35814925562999045,2.27473756666886,design
BTC,1,MID,2020-11-07 15:10:00,-1.1500757944415894,stop,0.6663299726120777,2.4251891921441495,design
BTC,1,MID,2020-11-22 07:10:00,-1.1712479784438088,stop,0.5839484991807523,2.3960822832400375,design
BTC,1,MID,2020-11-25 22:40:00,-1.133214832042091,stop,0.7506671627105588,2.416366138207951,design
BTC,1,MID,2020-12-21 10:05:00,-1.1185229570141297,stop,0.8437184029088854,2.4615575185277674,design
BTC,1,MID,2020-12-23 22:20:00,2.548945841101161,target,1.015263256174994,2.5883444894386374,design
BTC,1,MID,2020-12-24 02:55:00,2.4447374070242383,target,1.0412500504540394,2.4831527713092703,design
BTC,1,MID,2021-01-24 19:10:00,-1.1117371567330308,stop,0.8949574423029766,2.5086882165460094,design
BTC,1,MID,2021-01-27 11:45:00,-1.0898844612910217,stop,1.1125393484445198,2.483296531522895,design
BTC,1,MID,2021-02-28 02:45:00,-1.082884353480851,stop,1.206500332093478,2.5027233108695324,design
BTC,1,MID,2021-04-03 17:05:00,-1.2488805094426367,stop,0.4017992418287321,2.2935199598809772,design
BTC,1,MID,2021-04-16 05:00:00,-1.152350803717787,stop,0.6563798651514755,2.502112511898598,design
BTC,1,MID,2021-04-17 17:45:00,-1.1488087612836986,stop,0.6720034434622671,2.5554657866611468,design
BTC,1,MID,2021-05-16 18:20:00,-1.082695516475304,stop,1.2092554017709514,2.540867841418419,design
BTC,1,MID,2021-05-18 23:05:00,-1.0690663711618504,stop,1.4478826427069629,2.5069700382835123,design
BTC,1,MID,2021-06-05 14:05:00,-1.0820691753663654,stop,1.2184842793118063,2.651104681580434,design
BTC,1,MID,2021-06-20 10:00:00,-1.1250561533377827,stop,0.7996407800094024,2.4685357822231335,design
BTC,1,MID,2021-06-21 06:25:00,-1.0792246320485022,stop,1.2622336944244692,2.715057127089545,design
BTC,1,MID,2021-08-19 03:05:00,-1.1415179244008842,stop,0.7066242698467337,2.5016245621866977,design
BTC,1,MID,2021-08-30 04:00:00,-1.169260000308116,stop,0.5908070413444578,2.6352251187132785,design
BTC,1,MID,2021-08-30 11:25:00,-1.1626368999066479,stop,0.6148666142640387,2.7785100693657276,design
BTC,1,MID,2021-09-13 02:30:00,-1.1596009567049,stop,0.626562660178151,2.4706253606034423,design
BTC,1,MID,2021-10-31 09:00:00,-1.1997627421176271,stop,0.50059384918293,2.5430824728470776,design
BTC,1,MID,2021-11-05 19:45:00,-1.1923621364734824,stop,0.5198528246424692,2.4658005832649548,design
BTC,1,MID,2021-12-01 20:55:00,-1.1227906892571347,stop,0.8143939952205255,2.558356316470417,design
BTC,1,MID,2021-12-03 15:45:00,-1.1792124010007203,stop,0.5579970997631917,2.3188402610586243,design
BTC,1,MID,2021-12-06 08:25:00,-1.1358763785907233,stop,0.7359630940798952,2.210024879612832,design
BTC,1,MID,2021-12-10 16:05:00,-1.0997065304688332,stop,1.0029433330975102,2.533172412878681,design
BTC,1,MID,2022-01-02 18:30:00,2.2603010322483525,target,0.4616772389841663,2.3469416474279368,design
BTC,1,MID,2022-01-03 03:40:00,2.3760756791292867,target,0.4612941405835106,2.462788248140899,design
BTC,1,MID,2022-01-05 00:00:00,2.5125899224108776,target,0.6966646919929619,2.5700063530980297,design
BTC,1,MID,2022-02-02 14:30:00,-1.191115216082101,stop,0.523244574921973,2.5066463460216473,design
BTC,1,MID,2022-02-21 23:30:00,-1.0866557001826758,stop,1.153992175808325,2.508489110397225,design
BTC,1,MID,2022-03-07 19:20:00,-1.1195249325943715,stop,0.8366455251588997,2.4854765008242703,design
BTC,1,MID,2022-03-30 01:40:00,-1.2137153653687969,stop,0.4679120746766875,2.43022063033791,design
BTC,1,MID,2022-04-08 13:10:00,-1.2419735417186442,stop,0.4132683238412714,2.4414238476142858,design
BTC,1,MID,2022-04-08 18:05:00,-1.2020712316849445,stop,0.49487499613954516,2.310798244512232,design
BTC,1,MID,2022-05-11 19:35:00,-1.0516977948499973,stop,1.9343184808975482,2.3654632462822396,design
BTC,1,MID,2022-06-17 22:35:00,-1.0990091609877333,stop,1.0100075488205538,2.472575998595413,design
BTC,1,MID,2022-08-03 01:00:00,2.3166792609766724,target,0.6244255872495156,2.3807381349510606,design
BTC,1,MID,2022-08-26 07:05:00,-1.2712777204890198,stop,0.36862592261441396,2.508586397139229,design
BTC,1,MID,2022-09-16 00:15:00,-1.1393098385090914,stop,0.7178243910854428,2.650649602728968,design
BTC,1,MID,2022-09-25 14:10:00,2.264501174528421,target,0.3588978879122504,2.3759534882566644,design
BTC,1,MID,2022-09-25 21:35:00,-1.275172355808725,stop,0.36340859788078056,2.3464626144943455,design
BTC,1,MID,2022-10-13 07:35:00,-1.407662747018752,stop,0.24530080497004578,2.6151803727423135,design
BTC,1,MID,2022-10-20 20:30:00,-1.281300534807607,stop,0.3554916810534829,2.534653499746202,design
BTC,1,MID,2022-12-07 07:10:00,-1.4304729607105062,stop,0.2323026278699306,2.5669167685911622,design
BTC,1,MID,2023-02-23 12:05:00,2.634915716911694,target,0.6229674500236135,2.6991245291032198,design
BTC,1,MID,2023-03-04 21:45:00,2.487250699403593,target,0.2230503497878892,2.6665824065183235,design
BTC,1,MID,2023-04-12 15:10:00,-1.2402702537936947,stop,0.4161980037939439,2.394306396379174,design
BTC,1,MID,2023-05-08 01:40:00,-1.2442550420551535,stop,0.40940812995549036,2.6887568690588357,design
BTC,1,MID,2023-06-10 01:50:00,-1.3472923639501813,stop,0.28794183339529145,2.7423716526190236,design
BTC,1,MID,2023-07-18 13:05:00,2.508507868882265,target,0.3411251378876926,2.6257668907405987,design
BTC,1,MID,2023-07-18 16:45:00,-1.2937154951486383,stop,0.3404655241269917,2.6072052291194137,design
BTC,1,MID,2023-08-22 16:15:00,-1.4376859483035744,stop,0.22847432134293932,2.7882827563445622,design
BTC,1,MID,2023-08-31 14:15:00,-1.316665717297972,stop,0.3157904204259132,2.593107634979349,design
BTC,1,MID,2023-09-04 12:15:00,-1.5486293350693099,stop,0.1822724262226458,2.5905284519963545,design
BTC,1,MID,2023-09-20 19:15:00,2.5412401737513233,target,0.3723638254413661,2.648661994204982,design
BTC,1,MID,2023-10-08 10:00:00,-1.6025230528013252,stop,0.16596875345278084,2.436688405933883,design
BTC,1,MID,2023-10-31 06:30:00,2.4867176439426313,target,0.34402099493984023,2.602989617422026,design
BTC,1,MID,2023-11-07 10:00:00,-1.317416738813949,stop,0.3150432468484723,2.6568874766375083,design
BTC,1,MID,2023-11-27 10:35:00,-1.3236783144183877,stop,0.3089487171227037,2.620073007600926,design
BTC,1,MID,2023-11-30 08:25:00,-1.2841020878765226,stop,0.351986149582478,2.5935068394109755,design
BTC,1,MID,2023-12-15 16:50:00,2.8535311787325384,target,0.6246946543997908,2.9175624614052422,design
BTC,1,MID,2023-12-24 20:40:00,-1.5384450368126013,stop,0.18571997727375042,2.4153729578400496,design
BTC,1,MID,2023-12-26 07:00:00,-1.2440878741283548,stop,0.40968852040316656,2.8405979935666945,design
BTC,1,MID,2024-01-14 20:00:00,-1.3409588802170984,stop,0.29329049865581186,2.376834843138556,held-out
BTC,1,MID,2024-01-31 21:00:00,-1.1777584470377478,stop,0.5625611703210063,2.531798559875656,held-out
BTC,1,MID,2024-02-23 09:00:00,-1.255375062190885,stop,0.39158091296029934,2.4459388500549926,held-out
BTC,1,MID,2024-03-14 13:50:00,-1.1937341620412651,stop,0.5161712263152646,2.600778024677814,held-out
BTC,1,MID,2024-03-19 01:05:00,-1.1607724962377235,stop,0.6219969356707423,2.281687069096521,held-out
BTC,1,MID,2024-04-12 14:10:00,-1.2437216433516642,stop,0.4103041429755614,2.421550456114365,held-out
BTC,1,MID,2024-04-24 13:30:00,-1.3039378949444713,stop,0.32901458377959014,2.5135663082652298,held-out
BTC,1,MID,2024-05-29 15:15:00,2.379687125814173,target,0.39718266827774756,2.480396454782244,held-out
BTC,1,MID,2024-07-02 13:55:00,-1.2948424350242576,stop,0.3391642047447232,2.7327660770233226,held-out
BTC,1,MID,2024-07-11 16:00:00,-1.150535856877056,stop,0.6642935581897328,2.56756973018211,held-out
BTC,1,MID,2024-07-23 11:25:00,-1.2014858273311995,stop,0.496312824204858,2.693500355441742,held-out
BTC,1,MID,2024-07-24 19:50:00,-1.2113774977961609,stop,0.4730872540483648,2.4588776138340878,held-out
BTC,1,MID,2024-07-25 00:10:00,-1.1879546751221126,stop,0.5320431637841984,2.581948296020717,held-out
BTC,1,MID,2024-09-08 15:40:00,-1.3112339664272075,stop,0.321301691932742,2.4372230922959313,held-out
BTC,1,MID,2024-09-11 05:05:00,-1.1914536082782423,stop,0.5223197457562072,2.4544856028967104,held-out
BTC,1,MID,2024-09-29 05:45:00,2.397854233631135,target,0.21597787458851847,2.5830583897337362,held-out
BTC,1,MID,2024-10-23 08:00:00,-1.3103458533426156,stop,0.32222115721198946,2.4923378508103076,held-out
BTC,1,MID,2024-11-17 20:25:00,-1.2518471388547006,stop,0.3970662539775507,2.4408954168057164,held-out
BTC,1,MID,2025-01-12 10:20:00,2.300135134579746,target,0.22173676186632213,2.480529218372287,held-out
BTC,1,MID,2025-02-06 17:00:00,-1.198907440012686,stop,0.5027464030185202,2.4681928557766417,held-out
BTC,1,MID,2025-02-11 16:25:00,-1.3123347259907545,stop,0.320169330140255,2.398879764242885,held-out
BTC,1,MID,2025-02-24 14:40:00,-1.3852806064463767,stop,0.2595510864726538,2.39811278865649,held-out
BTC,1,MID,2025-03-08 01:30:00,-1.0842016135301085,stop,1.1876256975080692,2.654268011201388,held-out
BTC,1,MID,2025-03-13 16:05:00,-1.1374799018926747,stop,0.7273790468519991,2.6005582133544576,held-out
BTC,1,MID,2025-03-28 04:50:00,-1.2865779225955638,stop,0.34894523309503533,2.5679198464632518,held-out
BTC,1,MID,2025-04-06 16:15:00,-1.3239501032929264,stop,0.3086895141674849,2.6002431347416275,held-out
BTC,1,MID,2025-04-27 12:25:00,2.5387181437744424,target,0.26427039578699857,2.6900782682442292,held-out
BTC,1,MID,2025-05-29 16:05:00,-1.2542867343419075,stop,0.3932568494333743,2.55505673601315,held-out
BTC,1,MID,2025-06-04 13:00:00,-1.3475647142798723,stop,0.2877162033182579,2.623871400749732,held-out
BTC,1,MID,2025-06-05 16:15:00,-1.3050519402025862,stop,0.32781302729492445,2.462812824164334,held-out
BTC,1,MID,2025-06-27 00:50:00,-1.373354620149838,stop,0.26784187098010775,2.4020688254197333,held-out
BTC,1,MID,2025-07-04 07:50:00,-1.3672194131135393,stop,0.2723167578536522,2.6614040719441925,held-out
BTC,1,MID,2025-07-25 01:20:00,-1.311819982841018,stop,0.3206978561440856,2.468359564221185,held-out
BTC,1,MID,2025-07-31 22:40:00,-1.258740642246995,stop,0.3864874073572857,2.7813905864478494,held-out
BTC,1,MID,2025-09-09 15:35:00,-1.3089802889719853,stop,0.32364524071328976,2.642192561844843,held-out
BTC,1,MID,2025-09-09 18:00:00,2.545868800008549,target,0.3396519057372732,2.663636430115535,held-out
BTC,1,MID,2025-09-23 19:25:00,-1.3522007592311838,stop,0.2839289734022414,2.450412295559901,held-out
BTC,1,MID,2025-10-09 14:35:00,-1.2497759057945503,stop,0.400358872413633,2.556514879067826,held-out
BTC,1,MID,2025-10-09 16:40:00,-1.2211748469721955,stop,0.45213097858533297,2.541826022422439,held-out
BTC,1,MID,2025-10-15 17:10:00,2.4808278598125058,target,0.5354631732914904,2.555529542384101,held-out
BTC,1,MID,2025-11-16 15:50:00,-1.2935933550280918,stop,0.3406071639136101,2.3871162415216345,held-out
BTC,1,MID,2025-12-04 17:35:00,-1.2167901659915643,stop,0.46127553592025544,2.300461011652679,held-out
BTC,1,MID,2025-12-15 15:00:00,-1.2174921106039613,stop,0.4597867928280552,2.7055253033074513,held-out
BTC,1,MID,2025-12-24 15:20:00,2.387599049219867,target,0.36028148141159,2.4986233512275065,held-out
BTC,1,MID,2026-01-16 13:35:00,-1.3131796971182645,stop,0.31930550070823227,2.6968395898650255,held-out
BTC,1,MID,2026-01-23 15:15:00,2.3536657514642303,target,0.3301816794448091,2.474811176816899,held-out
BTC,1,MID,2026-02-10 14:35:00,-1.14639017862536,stop,0.6831059360609076,2.6623848120873026,held-out
BTC,1,MID,2026-02-18 18:20:00,-1.2063802077260546,stop,0.4845425881765668,2.375800596812529,held-out
BTC,1,MID,2026-03-08 21:10:00,-1.2434022416192982,stop,0.4108425597674179,2.452364086315028,held-out
BTC,1,MID,2026-03-12 05:25:00,2.5077395354452565,target,0.554220370517551,2.5799129923007786,held-out
BTC,1,MID,2026-05-12 12:30:00,-1.2929793758086405,stop,0.34132095381797445,2.8083389144046964,held-out
BTC,1,MID,2026-05-17 23:05:00,-1.505254295039582,stop,0.19792013839717276,2.304916944456811,held-out
BTC,1,MID,2026-05-22 18:00:00,-1.3162694370818648,stop,0.31618610044231205,2.7137092407635213,held-out
BTC,1,MID,2026-05-26 16:00:00,-1.2552131739404004,stop,0.39182930275908423,2.4531278531985174,held-out
BTC,1,MID,2026-06-29 15:10:00,2.287607032576483,target,0.5431452250159878,2.361252161278153,held-out
BTC,1,MID,2026-06-30 12:00:00,-1.213843303215335,stop,0.4676321329515867,2.7425464293098223,held-out
BTC,1,MID,2026-08-07 04:45:00,2.3763840527456206,target,0.21967515730425194,2.558471096591911,held-out
BTC,1,MID,2026-08-10 13:30:00,-1.532718954794393,stop,0.18771624155666808,2.4053124316722094,held-out
BTC,1,MID,2026-08-12 15:00:00,2.5743986247367836,target,0.296948869314853,2.7091019495626756,held-out
BTC,1,MID,2026-09-14 00:25:00,-1.4936800740834721,stop,0.20256033259120734,2.5786371067300715,held-out
BTC,-1,MID,2016-06-25 14:00:00,2.617943857900263,target,1.1634848722690703,2.6523233336918053,design
BTC,-1,MID,2016-07-07 02:20:00,2.4469568292861923,target,0.4043580631348933,2.5458790560124,design
BTC,-1,MID,2016-07-27 15:30:00,-1.3225849984445301,stop,0.3099958165512629,2.2855506336420732,design
BTC,-1,MID,2016-08-06 17:00:00,-1.1760259072592965,stop,0.568098193936272,2.471441555708105,design
BTC,-1,MID,2016-08-10 13:20:00,-1.3346516812525244,stop,0.2988181610973026,2.4225749186124297,design
BTC,-1,MID,2016-10-28 13:00:00,-1.3034055895367422,stop,0.3295918185050118,2.4402297823875823,design
BTC,-1,MID,2016-11-08 13:40:00,-1.4005299237261815,stop,0.2496692358705365,2.28537405884693,design
BTC,-1,MID,2016-11-20 02:10:00,2.4905255947404803,target,0.2816415983934509,2.6325500692079213,design
BTC,-1,MID,2016-12-20 22:20:00,2.1831714314387005,target,0.16600483826303364,2.424128263893308,design
BTC,-1,MID,2017-01-14 00:00:00,-1.0870544499491273,stop,1.1487063562912376,2.7921002626586744,design
BTC,-1,MID,2017-01-26 12:00:00,-1.319252602236154,stop,0.3132315893420006,2.7619560448384597,design
BTC,-1,MID,2017-02-04 00:15:00,2.5852766357529995,target,0.5408731401780443,2.659231130862209,design
BTC,-1,MID,2017-02-28 00:00:00,-1.2279585714610146,stop,0.4386762005003266,2.480423714777431,design
BTC,-1,MID,2017-03-15 22:50:00,2.24947124939294,target,0.3144853505347506,2.376663183554528,design
BTC,-1,MID,2017-03-27 09:40:00,-1.1030692168042682,stop,0.97022178978912,2.474363409999832,design
BTC,-1,MID,2017-03-31 04:55:00,-1.1868760448512468,stop,0.5351140649386066,2.366102481406369,design
BTC,-1,MID,2017-04-27 16:00:00,-1.1519722197715223,stop,0.6580149987303062,2.9505645171958466,design
BTC,-1,MID,2017-05-03 13:20:00,-1.1108095165197638,stop,0.9024495651703721,2.905420680780409,design
BTC,-1,MID,2017-05-08 04:10:00,-1.1447353719863946,stop,0.6909161086717637,2.505454509117259,design
BTC,-1,MID,2017-05-22 04:00:00,-1.1226096778628891,stop,0.8155963031876412,2.76470840168617,design
BTC,-1,MID,2017-05-23 12:25:00,-1.065306690375313,stop,1.5312366837962086,2.7140338244390487,design
BTC,-1,MID,2017-06-05 03:00:00,-1.1336469557723001,stop,0.7482400135650988,2.5844898656059363,design
BTC,-1,MID,2017-06-11 00:00:00,-1.1392354062732128,stop,0.7182081244750081,2.361261284550285,design
BTC,-1,MID,2017-06-19 21:20:00,-1.1155517718147738,stop,0.8654129523889701,2.456593283313487,design
BTC,-1,MID,2017-07-12 15:35:00,-1.0978010456226364,stop,1.0224839557017444,2.6177089961009057,design
BTC,-1,MID,2017-08-14 11:00:00,-1.0694758815619654,stop,1.439348414900072,2.7566163055380883,design
BTC,-1,MID,2017-08-20 19:05:00,2.4548912271597727,target,0.8962017915144079,2.4995240323814714,design
BTC,-1,MID,2017-09-05 22:00:00,-1.0654953479789135,stop,1.526825997354736,2.661746900924723,design
BTC,-1,MID,2017-09-18 00:35:00,-1.078063279209085,stop,1.281012032970836,2.5831037875880907,design
BTC,-1,MID,2017-09-20 13:55:00,2.4155318800379737,target,0.8958419844945178,2.460182611631638,design
BTC,-1,MID,2017-11-13 09:45:00,-1.0447881399769574,stop,2.232733934730222,2.6487412389905405,design
BTC,-1,MID,2017-11-19 17:25:00,-1.1819997927180461,stop,0.5494511752269956,2.2857415909941325,design
BTC,-1,MID,2017-12-03 09:05:00,-1.1178542692607818,stop,0.8485055367720716,2.3787511800730967,design
BTC,-1,MID,2017-12-12 17:25:00,-1.07381449630026,stop,1.354747441386358,2.57100400683718,design
BTC,-1,MID,2017-12-12 20:00:00,2.673625891946111,target,1.3880583817038559,2.702443123647057,design
BTC,-1,MID,2018-01-02 13:10:00,-1.077680060059012,stop,1.287331651443525,2.562506470578197,design
BTC,-1,MID,2018-01-02 18:05:00,-1.071608709338815,stop,1.3964781787485165,2.6131870012537717,design
BTC,-1,MID,2018-01-20 04:45:00,-1.0681727859744004,stop,1.4668609852258536,2.3912991715541003,design
BTC,-1,MID,2018-02-09 18:00:00,-1.0553754455015758,stop,1.8058545460759179,2.619886376186551,design
BTC,-1,MID,2018-02-17 01:05:00,-1.0992027617545448,stop,1.0080364521244671,2.5201286486109367,design
BTC,-1,MID,2018-04-12 11:00:00,-1.189675150437992,stop,0.5272171909134273,2.467914218226858,design
BTC,-1,MID,2018-04-15 11:00:00,-1.1381237611879134,stop,0.7239883937417028,2.678301666352207,design
BTC,-1,MID,2018-04-24 00:30:00,-1.2054086298857576,stop,0.4868344628734301,2.5219414619465965,design
BTC,-1,MID,2018-05-13 12:30:00,-1.1218282026993356,stop,0.820828000284907,2.513382158497398,design
BTC,-1,MID,2018-05-13 18:30:00,-1.119192237190947,stop,0.8389808124819333,2.6390311047545443,design
BTC,-1,MID,2018-05-14 15:00:00,-1.1052295041684939,stop,0.9503038220144003,2.515754127704001,design
