sym,N,t,exit,R,days,stop_pct
BTC,5,2016-09-04 08:00:00,2016-09-11 16:00:00,1.629123943897011,7.333333333333333,2.0384529391084185
BTC,5,2016-09-27 08:00:00,2016-09-27 08:00:00,-1.2576346718198492,0.0,0.5429836065562833
BTC,5,2016-10-01 08:00:00,2016-10-02 08:00:00,-0.705563889362224,1.0,0.7438360978931958
BTC,5,2016-10-08 08:00:00,2016-10-09 04:00:00,-1.2697377746123375,0.8333333333333334,0.6112519829318441
BTC,5,2016-10-11 08:00:00,2016-10-17 00:00:00,0.09740638520475035,5.666666666666667,3.0856890659432046
BTC,5,2016-10-23 08:00:00,2016-10-24 12:00:00,-1.0977054280437992,1.1666666666666667,1.7874392002219537
BTC,5,2016-10-27 08:00:00,2016-10-31 08:00:00,0.47292144189292684,4.0,2.936213883752423
BTC,5,2016-11-02 08:00:00,2016-11-03 12:00:00,-0.3543815483233953,1.1666666666666667,2.560644535505666
BTC,5,2016-11-17 08:00:00,2016-11-20 12:00:00,-0.6702330148593671,3.1666666666666665,3.6934596465544423
BTC,5,2016-12-01 08:00:00,2016-12-05 04:00:00,0.31662992759959546,3.8333333333333335,1.4049353187576377
BTC,5,2016-12-09 08:00:00,2016-12-11 08:00:00,-0.5179098073819715,2.0,1.4952172573668079
BTC,5,2016-12-13 08:00:00,2016-12-14 00:00:00,-1.2836698206123573,0.6666666666666666,0.5636386413139898
BTC,5,2016-12-15 08:00:00,2016-12-16 00:00:00,-1.3026737382702989,0.6666666666666666,0.5282729394557188
BTC,5,2016-12-17 08:00:00,2016-12-18 12:00:00,-0.7735580094996332,1.1666666666666667,1.2450203521396737
BTC,5,2016-12-19 08:00:00,2016-12-30 08:00:00,15.599873527964416,11.0,1.1234276071170994
BTC,5,2017-01-02 08:00:00,2017-01-05 12:00:00,1.1953204173171332,3.1666666666666665,2.698981678619278
BTC,5,2017-01-17 08:00:00,2017-01-18 12:00:00,-0.31209706579906477,1.1666666666666667,6.77177420033627
BTC,5,2017-01-22 08:00:00,2017-01-22 12:00:00,-1.0431177509074046,0.16666666666666666,3.3473575373280933
BTC,5,2017-01-23 08:00:00,2017-01-24 00:00:00,-1.0964638270739528,0.6666666666666666,1.6552210360716735
BTC,5,2017-01-29 08:00:00,2017-02-06 08:00:00,4.702986537219585,8.0,1.960600824643682
BTC,5,2017-02-08 08:00:00,2017-02-08 08:00:00,-1.0502867326206198,0.0,2.773005752858407
BTC,5,2017-02-17 08:00:00,2017-02-25 16:00:00,3.7173762467836577,8.333333333333334,2.346754120269389
BTC,5,2017-02-28 08:00:00,2017-03-04 12:00:00,2.41200992676729,4.166666666666667,1.5172705431715392
BTC,5,2017-03-14 08:00:00,2017-03-16 12:00:00,-0.30360517239718615,2.1666666666666665,4.052785798489842
BTC,5,2017-03-28 08:00:00,2017-04-13 04:00:00,2.5861312570463246,15.833333333333334,5.628653751512394
BTC,5,2017-04-19 08:00:00,2017-04-22 12:00:00,1.2254328310174472,3.1666666666666665,0.9344574739942334
BTC,5,2017-04-25 08:00:00,2017-05-12 16:00:00,32.64615197821895,17.333333333333332,1.0395341724522653
BTC,5,2017-05-19 08:00:00,2017-05-26 16:00:00,2.0959555562474117,7.333333333333333,7.084579469573164
BTC,5,2017-06-01 08:00:00,2017-06-07 20:00:00,1.2794950825485218,6.5,9.292800280000193
BTC,5,2017-06-11 08:00:00,2017-06-12 08:00:00,-0.7687050039867861,1.0,3.3269203450615694
BTC,5,2017-06-21 08:00:00,2017-06-21 20:00:00,-1.038438682330919,0.5,4.011523961208476
BTC,5,2017-07-05 08:00:00,2017-07-07 08:00:00,0.2858944392183875,2.0,1.3566997419206475
BTC,5,2017-07-21 08:00:00,2017-07-25 08:00:00,-0.26029427157833995,4.0,13.02584956332217
BTC,5,2017-07-29 08:00:00,2017-07-29 20:00:00,-1.04647548454945,0.5,3.320801090683751
BTC,5,2017-08-06 08:00:00,2017-08-15 12:00:00,3.3777601057486923,9.166666666666666,6.195962065448543
BTC,5,2017-08-17 08:00:00,2017-08-18 12:00:00,-0.6048192533196778,1.1666666666666667,5.341119247404295
BTC,5,2017-08-24 08:00:00,2017-08-28 04:00:00,0.5188533959877689,3.8333333333333335,2.568304378024736
BTC,5,2017-08-30 08:00:00,2017-09-02 08:00:00,0.550375120944529,3.0,2.5970931742816106
BTC,5,2017-09-08 08:00:00,2017-09-08 12:00:00,-1.0343714969381437,0.16666666666666666,4.194206581781214
BTC,5,2017-09-19 08:00:00,2017-09-20 08:00:00,-0.12501208599516908,1.0,6.173023248063044
BTC,5,2017-09-26 08:00:00,2017-10-03 04:00:00,2.2763779370794963,6.833333333333333,3.8380328777675916
BTC,5,2017-10-08 08:00:00,2017-10-17 08:00:00,9.65643753548636,9.0,2.711111590492213
BTC,5,2017-10-21 08:00:00,2017-10-22 04:00:00,-1.030300109120566,0.8333333333333334,5.409816710745266
BTC,5,2017-10-30 08:00:00,2017-11-06 16:00:00,4.484274179142122,7.333333333333333,3.2951355939081153
BTC,5,2017-11-09 08:00:00,2017-11-09 08:00:00,-1.0565814388783275,0.0,2.465594440112546
BTC,5,2017-11-16 08:00:00,2017-11-21 20:00:00,0.6261557404991411,5.5,11.168135624369752
BTC,5,2017-11-26 08:00:00,2017-11-30 12:00:00,0.6722967797301431,4.166666666666667,6.155161461311405
BTC,5,2017-12-02 08:00:00,2017-12-08 08:00:00,4.324686441109862,6.0,6.198469921575898
BTC,5,2017-12-13 08:00:00,2017-12-13 16:00:00,-1.0285224971229856,0.3333333333333333,5.222387153795037
BTC,5,2017-12-16 08:00:00,2017-12-19 08:00:00,-0.06980299770719296,3.0,5.396448143213991
BTC,5,2017-12-27 08:00:00,2017-12-27 16:00:00,-1.0177297025787997,0.3333333333333333,8.366006036115726
BTC,5,2018-01-03 08:00:00,2018-01-07 16:00:00,0.3578420207728858,4.333333333333333,10.66155899269718
BTC,5,2018-01-28 08:00:00,2018-01-29 08:00:00,-0.9343620617803017,1.0,5.534396921036295
BTC,5,2018-02-10 08:00:00,2018-02-11 08:00:00,-0.8770379327879545,1.0,13.063451824755123
BTC,5,2018-02-13 08:00:00,2018-02-13 08:00:00,-1.089846186677091,0.0,1.554757676769112
BTC,5,2018-02-15 08:00:00,2018-02-21 12:00:00,0.7652837271565571,6.166666666666667,10.939121681595497
BTC,5,2018-02-28 08:00:00,2018-03-06 08:00:00,0.583694999031603,6.0,6.285675776798609
BTC,5,2018-03-20 08:00:00,2018-03-23 00:00:00,-0.15360082026793168,2.6666666666666665,1.9026953860957467
BTC,5,2018-03-24 08:00:00,2018-03-24 08:00:00,-1.082369469079004,0.0,1.69554196680181
BTC,5,2018-04-04 08:00:00,2018-04-04 08:00:00,-1.0514369705964688,0.0,2.7112357363887134
BTC,5,2018-04-13 08:00:00,2018-04-17 08:00:00,-0.0028656574376488414,4.0,9.197182624060876
BTC,5,2018-04-21 08:00:00,2018-04-25 08:00:00,0.6720890890960334,4.0,5.5305854353038235
BTC,5,2018-05-04 08:00:00,2018-05-06 08:00:00,-0.9055165352949839,2.0,2.856933019458839
BTC,5,2018-05-21 08:00:00,2018-05-22 00:00:00,-1.0581656814587102,0.6666666666666666,2.7413369637977083
BTC,5,2018-06-01 08:00:00,2018-06-04 08:00:00,-0.17088044410288455,3.0,3.504841800645343
BTC,5,2018-06-19 08:00:00,2018-06-22 04:00:00,-0.7298971526501618,2.8333333333333335,2.2592553330434635
BTC,5,2018-07-01 08:00:00,2018-07-05 16:00:00,0.3486608828990176,4.333333333333333,4.038987564635816
BTC,5,2018-07-08 08:00:00,2018-07-09 20:00:00,-0.9961790230206452,1.5,1.5583530883639298
BTC,5,2018-07-17 08:00:00,2018-07-22 08:00:00,2.881553822245798,5.0,3.472391200734595
BTC,5,2018-07-24 08:00:00,2018-07-26 20:00:00,-0.2703880626688557,2.5,6.117611140655153
BTC,5,2018-08-17 08:00:00,2018-08-18 12:00:00,-0.49445124371943405,1.1666666666666667,3.7148529601329665
BTC,5,2018-08-24 08:00:00,2018-08-30 08:00:00,2.257365177918977,6.0,2.2383569135196555
BTC,5,2018-09-02 08:00:00,2018-09-05 08:00:00,-0.3799848428253486,3.0,1.9651909553425586
BTC,5,2018-09-14 08:00:00,2018-09-16 04:00:00,-0.9515115470226503,1.8333333333333333,2.9067513021558264
BTC,5,2018-09-22 08:00:00,2018-09-24 08:00:00,-0.7483179730212314,2.0,3.168083048790762
BTC,5,2018-10-17 08:00:00,2018-10-20 08:00:00,-0.3588133375877698,3.0,1.7301320119426582
BTC,5,2018-11-05 08:00:00,2018-11-08 16:00:00,-0.20949621536123836,3.3333333333333335,0.790824141646297
BTC,5,2018-11-30 08:00:00,2018-11-30 08:00:00,-1.0324595625381632,0.0,4.286646516970445
BTC,5,2018-12-18 08:00:00,2018-12-25 00:00:00,2.281500728029015,6.666666666666667,4.606991082311733
BTC,5,2019-01-03 08:00:00,2019-01-03 16:00:00,-1.0961111220671496,0.3333333333333333,1.5574525224139266
BTC,5,2019-01-07 08:00:00,2019-01-10 04:00:00,-1.057622667594862,2.8333333333333335,3.0280571170386983
BTC,5,2019-01-20 08:00:00,2019-01-20 08:00:00,-1.087322063361201,0.0,1.5995966573848437
BTC,5,2019-02-09 08:00:00,2019-02-13 08:00:00,-0.32249917364346153,4.0,3.600660829552592
BTC,5,2019-02-18 08:00:00,2019-02-24 12:00:00,3.051951223031891,6.166666666666667,2.6473838023723193
BTC,5,2019-03-06 08:00:00,2019-03-08 20:00:00,-1.0277176483629165,2.5,1.8430503949217854
BTC,5,2019-03-16 08:00:00,2019-03-21 12:00:00,-0.10259607170463642,5.166666666666667,3.117727435071848
BTC,5,2019-03-28 08:00:00,2019-04-11 00:00:00,24.205041180132508,13.666666666666666,1.1597216154313625
BTC,5,2019-04-17 08:00:00,2019-04-21 08:00:00,0.23795082679268353,4.0,2.0452124354216528
BTC,5,2019-04-23 08:00:00,2019-04-24 08:00:00,-0.6776149721380841,1.0,3.751608458311932
BTC,5,2019-05-01 08:00:00,2019-05-17 00:00:00,22.009002172725058,15.666666666666666,1.922683384703209
BTC,5,2019-05-26 08:00:00,2019-05-30 20:00:00,2.3783070135379685,4.5,2.035960061988545
BTC,5,2019-06-11 08:00:00,2019-06-11 08:00:00,-1.0941627742298257,0.0,1.483635905606381
BTC,5,2019-06-13 08:00:00,2019-06-27 08:00:00,15.988574751115562,14.0,2.7800405690957852
