sym,N,t,exit,R,days,stop_pct
ETHUSDT,30,2022-03-24 08:00:00,2022-04-12 08:00:00,-0.12536641729870884,19.0,9.035895053439337
ETHUSDT,30,2022-07-17 08:00:00,2022-08-20 08:00:00,1.4479656337660476,34.0,13.689544452345087
ETHUSDT,30,2022-10-24 08:00:00,2022-11-09 08:00:00,-4.056302337072819,16.0,1.3086467753464976
ETHUSDT,30,2022-12-14 08:00:00,2022-12-17 08:00:00,-1.3063600682375305,3.0,8.222074271582844
ETHUSDT,30,2023-01-11 08:00:00,2023-02-11 08:00:00,2.018075136818751,31.0,6.331208955321699
ETHUSDT,30,2023-02-16 08:00:00,2023-02-26 08:00:00,-0.9741240139423883,10.0,5.47820633863596
ETHUSDT,30,2023-03-18 08:00:00,2023-04-22 08:00:00,0.07122742075239626,35.0,11.387697985726424
ETHUSDT,30,2023-07-01 08:00:00,2023-07-21 08:00:00,-0.3539828355673181,20.0,6.668007037329231
ETHUSDT,30,2023-10-01 08:00:00,2023-10-06 08:00:00,-0.7826751808518139,5.0,4.015741282617202
ETHUSDT,30,2023-10-24 08:00:00,2024-01-04 08:00:00,2.364762564571498,72.0,8.66651045958594
ETHUSDT,30,2024-01-11 08:00:00,2024-01-23 08:00:00,-1.3383327551424464,12.0,8.052107207896231
ETHUSDT,30,2024-02-13 08:00:00,2024-03-20 08:00:00,2.558277082344313,36.0,7.921528235128628
ETHUSDT,30,2024-05-21 08:00:00,2024-06-20 08:00:00,-0.2348064162478996,30.0,10.635138373226862
ETHUSDT,30,2024-07-22 08:00:00,2024-07-26 08:00:00,-0.9653087002304179,4.0,7.073688886931576
ETHUSDT,30,2024-09-28 08:00:00,2024-10-02 08:00:00,-0.9301336215523462,4.0,8.16271775686723
ETHUSDT,30,2024-10-21 08:00:00,2024-10-24 08:00:00,-1.0563797357019624,3.0,6.398380942251607
ETHUSDT,30,2024-11-08 08:00:00,2024-12-20 08:00:00,1.5640768219423622,42.0,9.596428723101903
ETHUSDT,30,2025-05-03 08:00:00,2025-06-09 08:00:00,3.799644650124926,37.0,9.24964792686526
ETHUSDT,30,2025-06-11 08:00:00,2025-06-14 08:00:00,-1.475131138946701,3.0,6.3375102598050415
ETHUSDT,30,2025-07-11 08:00:00,2025-09-07 08:00:00,3.3404768222397574,58.0,12.79410927074861
ETHUSDT,30,2026-01-14 08:00:00,2026-01-21 08:00:00,-1.4559244460624658,7.0,7.770306073446469
ETHUSDT,30,2026-03-16 08:00:00,2026-03-22 08:00:00,-0.6964607120827612,6.0,10.415213473457282
ETHUSDT,30,2026-04-14 08:00:00,2026-05-08 08:00:00,-0.5833769908040312,24.0,8.465605358271624
ETHUSDT,30,2026-07-07 08:00:00,2026-08-14 08:00:00,0.9002650201994137,38.0,4.960771478885689
ETHUSDT,30,2026-08-20 08:00:00,2026-09-25 04:00:00,2.007654210645931,35.833333333333336,9.030499556427397
ETHUSDT,60,2017-11-19 08:00:00,2018-02-05 08:00:00,7.452993452110414,78.0,16.633613439751947
ETHUSDT,60,2018-05-06 08:00:00,2018-05-24 08:00:00,-1.0445674058711554,18.0,25.77666078248762
ETHUSDT,60,2019-02-24 08:00:00,2019-03-04 08:00:00,-1.1498204840129478,8.0,20.147541424285034
ETHUSDT,60,2019-04-03 08:00:00,2019-07-14 08:00:00,2.8922695601451953,102.0,19.540674146694876
ETHUSDT,60,2020-01-29 08:00:00,2020-03-09 08:00:00,0.8634107754263808,40.0,16.457757709818488
ETHUSDT,60,2020-05-29 08:00:00,2020-09-06 08:00:00,2.4664610979364023,100.0,20.4428371158838
ETHUSDT,60,2020-11-06 08:00:00,2021-03-25 08:00:00,16.62273881167076,139.0,15.437966245669946
ETHUSDT,60,2021-04-02 08:00:00,2021-05-20 08:00:00,2.117480704214205,48.0,16.237562049119457
ETHUSDT,60,2021-08-05 08:00:00,2021-09-21 08:00:00,0.8196651339239424,47.0,15.916712623259635
ETHUSDT,60,2021-10-21 08:00:00,2021-12-10 08:00:00,-0.28617007325201427,50.0,16.80962985308736
ETHUSDT,60,2022-03-28 08:00:00,2022-04-12 08:00:00,-0.6831241301789259,15.0,13.854692343899227
ETHUSDT,60,2022-08-11 08:00:00,2022-08-27 08:00:00,-0.8415177157570163,16.0,24.20629490264853
ETHUSDT,60,2023-01-11 08:00:00,2023-03-10 08:00:00,0.4491420017963025,58.0,8.557969281900807
ETHUSDT,60,2023-03-18 08:00:00,2023-05-12 08:00:00,-0.42332665703724315,55.0,11.387697985726424
ETHUSDT,60,2023-07-14 08:00:00,2023-08-16 08:00:00,-1.1399874768697562,33.0,8.228939735428147
ETHUSDT,60,2023-10-24 08:00:00,2024-01-23 08:00:00,2.947048703259009,91.0,8.66651045958594
ETHUSDT,60,2024-02-13 08:00:00,2024-04-13 08:00:00,2.419100639465616,60.0,8.690259652551791
ETHUSDT,60,2024-05-22 08:00:00,2024-06-25 08:00:00,-1.0440989616604182,34.0,10.98809703202949
ETHUSDT,60,2024-11-08 08:00:00,2025-01-08 08:00:00,1.2138813938362765,61.0,10.880393807360214
ETHUSDT,60,2025-05-09 08:00:00,2025-06-23 08:00:00,-0.26881659779347444,45.0,22.16743044464128
ETHUSDT,60,2025-07-11 08:00:00,2025-09-26 08:00:00,2.357834812410566,77.0,12.79410927074861
ETHUSDT,60,2026-01-14 08:00:00,2026-01-21 08:00:00,-1.2988154274413761,7.0,8.710228048341376
ETHUSDT,60,2026-04-14 08:00:00,2026-05-17 08:00:00,-0.8166107849668506,33.0,11.255301086196436
ETHUSDT,60,2026-08-20 08:00:00,2026-09-25 04:00:00,1.1941775878277294,35.833333333333336,15.182097406196762
ETHUSDT,90,2017-11-24 08:00:00,2018-02-05 08:00:00,4.10700458734193,73.0,24.005345506711194
ETHUSDT,90,2019-02-24 08:00:00,2019-07-15 08:00:00,1.2703610942466075,141.0,26.447676292846438
ETHUSDT,90,2020-02-06 08:00:00,2020-03-09 08:00:00,-0.12612282127003033,32.0,22.21070311931498
ETHUSDT,90,2020-06-02 08:00:00,2020-09-06 08:00:00,1.179054787761569,96.0,28.475225188034532
ETHUSDT,90,2020-11-14 08:00:00,2021-05-20 08:00:00,32.34569154929399,187.0,14.680062317515505
ETHUSDT,90,2021-09-01 08:00:00,2021-09-22 08:00:00,-0.6618178792427443,21.0,25.868502174282575
ETHUSDT,90,2021-10-21 08:00:00,2021-12-14 08:00:00,-0.4441109583008377,54.0,24.51552211671567
ETHUSDT,90,2023-01-21 08:00:00,2023-03-11 08:00:00,-0.964960673392659,49.0,16.40328668762372
ETHUSDT,90,2023-03-18 08:00:00,2023-06-11 08:00:00,-0.32851346742306675,85.0,18.514246569688105
ETHUSDT,90,2023-11-06 08:00:00,2024-04-14 08:00:00,6.821878504752108,160.0,8.679589181319908
ETHUSDT,90,2024-11-08 08:00:00,2025-01-14 08:00:00,0.5577704243806537,67.0,12.08985149135537
ETHUSDT,90,2025-05-29 08:00:00,2025-10-11 08:00:00,1.3942699433769077,135.0,23.952067261858552
ETHUSDT,90,2026-08-20 08:00:00,2026-09-25 04:00:00,1.1941775878277294,35.833333333333336,15.182097406196762
ETHUSDT,150,2019-05-12 08:00:00,2019-07-15 08:00:00,0.3332207843533084,64.0,31.871152383790484
ETHUSDT,150,2020-02-08 08:00:00,2020-03-09 08:00:00,-0.35508347081611485,30.0,21.708335948271724
ETHUSDT,150,2020-07-24 08:00:00,2020-09-24 08:00:00,0.652516940214414,62.0,29.270368690129306
ETHUSDT,150,2020-11-14 08:00:00,2021-05-23 08:00:00,14.039494826870811,190.0,25.359637531663797
ETHUSDT,150,2021-10-21 08:00:00,2021-12-30 08:00:00,-0.4602027462968882,70.0,28.57737340854824
ETHUSDT,150,2023-02-16 08:00:00,2023-06-11 08:00:00,0.035026580202853735,115.0,17.441745018021784
ETHUSDT,150,2023-11-10 08:00:00,2024-04-18 08:00:00,2.8348391811072657,160.0,12.911732477219823
ETHUSDT,150,2024-11-28 08:00:00,2025-01-29 08:00:00,-0.7769413913497658,62.0,18.19765987788969
ETHUSDT,150,2025-07-11 08:00:00,2025-11-05 08:00:00,0.3344949541897929,117.0,25.4951438968373
ETHUSDT,150,2026-08-22 08:00:00,2026-09-25 04:00:00,0.5771275480193504,33.833333333333336,16.0956360993841
ETHUSDT,250,2019-05-16 08:00:00,2019-07-17 08:00:00,-0.6633680589258639,62.0,36.70959078442208
ETHUSDT,250,2020-07-26 08:00:00,2021-05-24 08:00:00,18.5546921606126,302.0,33.73168375214274
ETHUSDT,250,2021-10-26 08:00:00,2022-01-08 08:00:00,-0.7844300537480158,74.0,32.85626129155809
ETHUSDT,250,2023-04-14 08:00:00,2023-08-23 08:00:00,-0.9958145387830324,131.0,26.059976622993986
ETHUSDT,250,2023-11-10 08:00:00,2024-07-08 08:00:00,2.0431677581273346,241.0,15.60388426257301
ETHUSDT,250,2024-12-07 08:00:00,2025-01-29 08:00:00,-1.027410146276638,53.0,21.938555084407945
ETHUSDT,250,2025-08-09 08:00:00,2025-11-15 08:00:00,-0.7854416254471247,98.0,34.280906080690905
ETHUSDT,360,2020-07-26 08:00:00,2021-05-24 08:00:00,18.5546921606126,302.0,33.73168375214274
ETHUSDT,360,2021-10-26 08:00:00,2022-01-21 08:00:00,-0.7546048257782815,87.0,45.192645630758776
ETHUSDT,360,2023-11-10 08:00:00,2024-08-05 08:00:00,0.17040658606891296,269.0,23.194815027848275
ETHUSDT,360,2025-08-09 08:00:00,2025-11-15 08:00:00,-0.7854416254471247,98.0,34.280906080690905
SOLUSDT,5,2020-08-27 08:00:00,2020-09-03 08:00:00,1.6122939825253262,7.0,11.063717347633716
SOLUSDT,5,2020-09-10 08:00:00,2020-09-15 08:00:00,-0.6236154489179796,5.0,10.78370308703473
SOLUSDT,5,2020-09-25 08:00:00,2020-09-29 08:00:00,-0.44686735097389285,4.0,1.462095441508663
SOLUSDT,5,2020-11-07 08:00:00,2020-11-12 08:00:00,-0.3131752246557234,5.0,25.664349802971227
SOLUSDT,5,2020-11-17 08:00:00,2020-11-20 08:00:00,-0.5298743213581614,3.0,7.227825722336611
SOLUSDT,5,2020-12-02 08:00:00,2020-12-05 08:00:00,-1.2035176432746895,3.0,6.940941908705634
SOLUSDT,5,2020-12-16 08:00:00,2020-12-20 08:00:00,0.08460982525829569,4.0,3.668395471752396
SOLUSDT,5,2020-12-29 08:00:00,2021-01-07 08:00:00,4.147277471650247,9.0,8.89799299652958
SOLUSDT,5,2021-01-09 08:00:00,2021-01-15 08:00:00,0.5495745165900662,6.0,16.31375411039712
SOLUSDT,5,2021-01-18 08:00:00,2021-01-22 08:00:00,-1.9564445656289167,4.0,11.774206380158942
SOLUSDT,5,2021-01-27 08:00:00,2021-01-28 08:00:00,-0.2493387746957072,1.0,2.427495237106676
SOLUSDT,5,2021-01-31 08:00:00,2021-02-16 08:00:00,7.816622162762479,16.0,11.995236166167818
SOLUSDT,5,2021-02-19 08:00:00,2021-02-27 08:00:00,4.91448474360781,8.0,9.342361883524413
SOLUSDT,5,2021-03-10 08:00:00,2021-03-13 08:00:00,-0.19165452618384132,3.0,5.658331478320263
SOLUSDT,5,2021-03-22 08:00:00,2021-03-24 08:00:00,-0.8046245346985696,2.0,12.029748876024147
SOLUSDT,5,2021-03-28 08:00:00,2021-04-14 08:00:00,3.118349024408948,17.0,15.958853768157752
SOLUSDT,5,2021-04-19 08:00:00,2021-04-30 08:00:00,5.455326215215224,11.0,7.176335057010505
SOLUSDT,5,2021-05-02 08:00:00,2021-05-04 08:00:00,-1.5141737844954581,2.0,1.0359045269356402
SOLUSDT,5,2021-05-17 08:00:00,2021-05-20 08:00:00,-1.3596142350257212,3.0,13.174375874113817
SOLUSDT,5,2021-06-03 08:00:00,2021-06-12 08:00:00,-0.12091087028835781,9.0,16.27823789966298
SOLUSDT,5,2021-06-17 08:00:00,2021-06-19 08:00:00,-1.6373498376966564,2.0,7.100470360983156
SOLUSDT,5,2021-06-28 08:00:00,2021-07-05 08:00:00,0.5848212029513155,7.0,7.0091340630595536
SOLUSDT,5,2021-07-23 08:00:00,2021-07-28 08:00:00,0.02020716345828391,5.0,8.395818508718211
SOLUSDT,5,2021-07-30 08:00:00,2021-08-24 08:00:00,17.88677320483436,25.0,7.8290334010305775
SOLUSDT,5,2021-08-28 08:00:00,2021-09-13 08:00:00,8.492504526841177,16.0,8.848898574133104
SOLUSDT,5,2021-10-01 08:00:00,2021-10-07 08:00:00,2.5286256709491792,6.0,4.217923749610641
SOLUSDT,5,2021-10-16 08:00:00,2021-10-20 08:00:00,-0.509111593136612,4.0,2.7454601315506455
SOLUSDT,5,2021-10-21 08:00:00,2021-10-27 08:00:00,0.31104480965325904,6.0,11.109280363297362
SOLUSDT,5,2021-11-01 08:00:00,2021-11-10 08:00:00,1.828923094642267,9.0,7.832050246294529
SOLUSDT,5,2021-11-22 08:00:00,2021-11-25 08:00:00,-3.304102314814814,3.0,1.5196960607878396
SOLUSDT,5,2021-12-02 08:00:00,2021-12-04 08:00:00,-2.603051667871861,2.0,5.225792601709377
SOLUSDT,5,2021-12-16 08:00:00,2021-12-21 08:00:00,0.00936438897636457,5.0,6.416315884183906
SOLUSDT,5,2021-12-24 08:00:00,2021-12-29 08:00:00,-1.8790338758480982,5.0,3.644608719270915
SOLUSDT,5,2022-01-13 08:00:00,2022-01-18 08:00:00,-1.5044264408596562,5.0,5.108482233799619
SOLUSDT,5,2022-01-30 08:00:00,2022-02-10 08:00:00,3.863951900138081,11.0,4.061366988465235
SOLUSDT,5,2022-02-26 08:00:00,2022-02-28 08:00:00,-0.973626258264612,2.0,4.598113511463929
SOLUSDT,5,2022-03-01 08:00:00,2022-03-05 08:00:00,-1.9378244481073907,4.0,4.459083430838573
SOLUSDT,5,2022-03-17 08:00:00,2022-03-22 08:00:00,0.6944205112849269,5.0,4.570794164945957
SOLUSDT,5,2022-03-24 08:00:00,2022-04-06 08:00:00,5.171262140504139,13.0,5.548701813545212
SOLUSDT,5,2022-04-20 08:00:00,2022-04-22 08:00:00,-1.708218370905193,2.0,2.523934050681675
SOLUSDT,5,2022-06-21 08:00:00,2022-06-29 08:00:00,-0.39229990673594,8.0,11.261636863284602
SOLUSDT,5,2022-07-05 08:00:00,2022-07-11 08:00:00,-0.7417363124319233,6.0,3.2339371257393146
SOLUSDT,5,2022-07-16 08:00:00,2022-07-23 08:00:00,3.3379163487677244,7.0,3.9160334782659394
SOLUSDT,5,2022-07-29 08:00:00,2022-08-02 08:00:00,-0.7596381222102073,4.0,8.100126375096563
SOLUSDT,5,2022-08-08 08:00:00,2022-08-10 08:00:00,-0.9918795680536231,2.0,7.283600697249813
SOLUSDT,5,2022-08-11 08:00:00,2022-08-16 08:00:00,-0.41357279649845463,5.0,7.31862612203527
SOLUSDT,5,2022-09-06 08:00:00,2022-09-07 08:00:00,-1.4565714084339263,1.0,4.0228351054084
SOLUSDT,5,2022-09-08 08:00:00,2022-09-14 08:00:00,1.1661756526914304,6.0,1.826863542954054
SOLUSDT,5,2022-09-24 08:00:00,2022-09-28 08:00:00,-0.9446397780680328,4.0,4.688496039303837
SOLUSDT,5,2022-09-30 08:00:00,2022-10-02 08:00:00,-1.3477712155782264,2.0,3.2183046300467857
SOLUSDT,5,2022-10-05 08:00:00,2022-10-08 08:00:00,-1.1457148062793798,3.0,3.082103391748369
SOLUSDT,5,2022-10-18 08:00:00,2022-10-19 08:00:00,-1.5407440899777438,1.0,2.3331580470538347
SOLUSDT,5,2022-10-26 08:00:00,2022-11-03 08:00:00,0.09656177741687828,8.0,6.0972744825635905
SOLUSDT,5,2022-11-05 08:00:00,2022-11-07 08:00:00,-1.525634817525581,2.0,8.420246123923091
SOLUSDT,5,2022-11-24 08:00:00,2022-11-29 08:00:00,-0.5421917754396824,5.0,9.143778461517973
SOLUSDT,5,2022-12-14 08:00:00,2022-12-17 08:00:00,-4.869766292357509,3.0,2.1778378137322068
SOLUSDT,5,2023-01-03 08:00:00,2023-01-19 08:00:00,6.2126090767158795,16.0,12.48612202245742
SOLUSDT,5,2023-01-21 08:00:00,2023-01-25 08:00:00,-0.9774382863737241,4.0,9.37599480886908
SOLUSDT,5,2023-01-30 08:00:00,2023-01-31 08:00:00,-3.846099998823779,1.0,1.3401891951132883
SOLUSDT,5,2023-02-15 08:00:00,2023-02-17 08:00:00,1.6729156196645945,2.0,2.6424984269626854
SOLUSDT,5,2023-02-20 08:00:00,2023-02-23 08:00:00,-0.6946042508460942,3.0,11.120494934245777
SOLUSDT,5,2023-03-14 08:00:00,2023-03-16 08:00:00,-0.47339273874196786,2.0,5.740990732388269
SOLUSDT,5,2023-03-18 08:00:00,2023-03-23 08:00:00,-0.30701922773954526,5.0,7.911967448639275
SOLUSDT,5,2023-03-30 08:00:00,2023-04-03 08:00:00,-1.5576075869985704,4.0,2.4695536630066703
SOLUSDT,5,2023-04-12 08:00:00,2023-04-20 08:00:00,-0.5421973054892611,8.0,9.220350948805606
SOLUSDT,5,2023-04-28 08:00:00,2023-05-02 08:00:00,-0.9434804320556802,4.0,3.622281732866518
SOLUSDT,5,2023-05-06 08:00:00,2023-05-07 08:00:00,-1.7287583675104325,1.0,1.5663062703411434
SOLUSDT,5,2023-05-15 08:00:00,2023-05-19 08:00:00,-1.2077896939159876,4.0,3.9462794678090996
SOLUSDT,5,2023-05-28 08:00:00,2023-06-02 08:00:00,0.6621204510420304,5.0,3.2175986677664548
SOLUSDT,5,2023-06-03 08:00:00,2023-06-06 08:00:00,-3.6630369543002854,3.0,1.4597458223180602
SOLUSDT,5,2023-06-18 08:00:00,2023-06-25 08:00:00,3.042423460847333,7.0,3.4189313516385775
SOLUSDT,5,2023-06-30 08:00:00,2023-07-06 08:00:00,0.4112680556060953,6.0,9.65085322477814
SOLUSDT,5,2023-07-07 08:00:00,2023-07-19 08:00:00,44.71414687353143,12.0,0.7653482157038926
SOLUSDT,5,2023-07-30 08:00:00,2023-08-01 08:00:00,-2.1043278816648128,2.0,2.8674008479491415
SOLUSDT,5,2023-08-09 08:00:00,2023-08-14 08:00:00,-0.19839239433851882,5.0,4.638526914071809
SOLUSDT,5,2023-08-15 08:00:00,2023-08-16 08:00:00,-8.206613459572386,1.0,0.7232315594758859
SOLUSDT,5,2023-08-30 08:00:00,2023-08-31 08:00:00,-1.5158877266012254,1.0,2.747143590237102
SOLUSDT,5,2023-09-16 08:00:00,2023-09-22 08:00:00,0.6652469999502804,6.0,3.577630889311407
SOLUSDT,5,2023-09-29 08:00:00,2023-10-09 08:00:00,3.371007623605046,10.0,3.84261578863309
SOLUSDT,5,2023-10-17 08:00:00,2023-11-17 08:00:00,23.00332928203267,31.0,6.10266650988737
SOLUSDT,5,2023-11-26 08:00:00,2023-11-28 08:00:00,-1.0853586209501742,2.0,5.438432861372927
SOLUSDT,5,2023-11-30 08:00:00,2023-12-06 08:00:00,1.1051321056523815,6.0,4.7266034211921015
SOLUSDT,5,2023-12-08 08:00:00,2023-12-13 08:00:00,-0.9558791157888467,5.0,9.817700231318264
SOLUSDT,5,2023-12-15 08:00:00,2023-12-18 08:00:00,-1.749056380071056,3.0,5.878148394854497
SOLUSDT,5,2023-12-21 08:00:00,2023-12-28 08:00:00,1.8100386344269164,7.0,11.878517893841794
SOLUSDT,5,2024-01-02 08:00:00,2024-01-04 08:00:00,-1.8240323296412706,2.0,7.579417112122256
SOLUSDT,5,2024-01-11 08:00:00,2024-01-13 08:00:00,-1.8374250539284611,2.0,4.020800493396452
SOLUSDT,5,2024-01-18 08:00:00,2024-01-19 08:00:00,-2.2912467275278376,1.0,2.793634821422815
SOLUSDT,5,2024-01-27 08:00:00,2024-02-01 08:00:00,1.0846569632622833,5.0,3.472874112821326
SOLUSDT,5,2024-02-08 08:00:00,2024-02-17 08:00:00,3.59758469564751,9.0,2.504125241208443
SOLUSDT,5,2024-02-27 08:00:00,2024-03-06 08:00:00,4.029835076047216,8.0,5.018090748812734
SOLUSDT,5,2024-03-08 08:00:00,2024-03-20 08:00:00,2.8271405190882937,12.0,6.881165295180164
SOLUSDT,5,2024-03-27 08:00:00,2024-04-02 08:00:00,-0.8054180479936978,6.0,2.827250395745268
SOLUSDT,5,2024-04-21 08:00:00,2024-04-25 08:00:00,-0.5449191762686594,4.0,6.364677302760733
SOLUSDT,5,2024-05-04 08:00:00,2024-05-09 08:00:00,-0.13086436330489606,5.0,6.082967902112844
SOLUSDT,5,2024-05-16 08:00:00,2024-05-23 08:00:00,1.1218033694286176,7.0,7.700607562478163
SOLUSDT,5,2024-06-05 08:00:00,2024-06-08 08:00:00,-1.7103698161203762,3.0,3.4587362640485777
SOLUSDT,5,2024-06-26 08:00:00,2024-06-30 08:00:00,0.4356533429546757,4.0,3.8651019977242878
SOLUSDT,5,2024-07-15 08:00:00,2024-07-26 08:00:00,1.9682714733790099,11.0,7.546389958450252
SOLUSDT,5,2024-07-28 08:00:00,2024-08-01 08:00:00,-2.687831131149647,4.0,3.263840025032793
SOLUSDT,5,2024-08-09 08:00:00,2024-08-12 08:00:00,-1.076251170470031,3.0,7.272677565050602
SOLUSDT,5,2024-08-20 08:00:00,2024-08-28 08:00:00,-0.7013990916582022,8.0,3.962115089865125
SOLUSDT,5,2024-09-10 08:00:00,2024-09-16 08:00:00,-0.8448215633020145,6.0,3.6462713385005396
SOLUSDT,5,2024-09-20 08:00:00,2024-09-26 08:00:00,0.018364266201011146,6.0,9.23364483012037
SOLUSDT,5,2024-09-27 08:00:00,2024-10-01 08:00:00,-0.15237919556919338,4.0,4.711717041910383
SOLUSDT,5,2024-10-07 08:00:00,2024-10-10 08:00:00,-1.357654031155674,3.0,4.322607982119316
SOLUSDT,5,2024-10-13 08:00:00,2024-10-18 08:00:00,1.8810896367817993,5.0,2.54988204653836
SOLUSDT,5,2024-10-20 08:00:00,2024-10-26 08:00:00,2.189493582883604,6.0,2.308869376143678
SOLUSDT,5,2024-10-29 08:00:00,2024-11-01 08:00:00,-1.7030090885837854,3.0,4.773152829469632
SOLUSDT,5,2024-11-07 08:00:00,2024-11-15 08:00:00,1.2944672221291946,8.0,8.390217068548422
SOLUSDT,5,2024-11-18 08:00:00,2024-11-26 08:00:00,-0.39310223397243343,8.0,7.677722490699747
SOLUSDT,5,2024-12-07 08:00:00,2024-12-10 08:00:00,-3.922994527110945,3.0,2.1003555099487596
SOLUSDT,5,2024-12-25 08:00:00,2024-12-27 08:00:00,-1.2697768199868853,2.0,4.730369157822808
SOLUSDT,5,2025-01-03 08:00:00,2025-01-08 08:00:00,-1.4030586524774036,5.0,4.414404447795208
SOLUSDT,5,2025-01-16 08:00:00,2025-01-27 08:00:00,2.6479138786692897,11.0,4.34352213977583
SOLUSDT,5,2025-02-11 08:00:00,2025-02-14 08:00:00,-0.881562528583544,3.0,4.6107897653308445
SOLUSDT,5,2025-03-03 08:00:00,2025-03-04 08:00:00,-5.021908782752504,1.0,3.257778221886913
SOLUSDT,5,2025-03-15 08:00:00,2025-03-17 08:00:00,-0.5625738552121399,2.0,5.270619941168636
SOLUSDT,5,2025-03-25 08:00:00,2025-03-29 08:00:00,-2.596608407198142,4.0,3.7156572700948187
SOLUSDT,5,2025-04-12 08:00:00,2025-04-28 08:00:00,2.3924241697405453,16.0,8.753964642448944
SOLUSDT,5,2025-05-09 08:00:00,2025-05-15 08:00:00,0.43615309621841286,6.0,6.6063937684961385
SOLUSDT,5,2025-05-22 08:00:00,2025-05-27 08:00:00,-0.4064309096501776,5.0,4.924051886356435
SOLUSDT,5,2025-06-10 08:00:00,2025-06-13 08:00:00,-2.3988672454155626,3.0,3.638482198801945
SOLUSDT,5,2025-06-29 08:00:00,2025-07-02 08:00:00,-0.29353249825505123,3.0,3.637977918950921
SOLUSDT,5,2025-07-10 08:00:00,2025-07-24 08:00:00,4.506506072540935,14.0,3.565835281328779
SOLUSDT,5,2025-08-08 08:00:00,2025-08-12 08:00:00,-0.2030254745350401,4.0,4.798016290153575
SOLUSDT,5,2025-08-13 08:00:00,2025-08-16 08:00:00,-0.6538574171214684,3.0,7.78235617845738
SOLUSDT,5,2025-08-23 08:00:00,2025-08-26 08:00:00,-1.0002235576495233,3.0,8.169745327667098
SOLUSDT,5,2025-08-29 08:00:00,2025-09-01 08:00:00,-0.7969351991742979,3.0,3.834253745093493
SOLUSDT,5,2025-09-04 08:00:00,2025-09-05 08:00:00,0.29779818229101346,1.0,1.2946588154790137
SOLUSDT,5,2025-09-09 08:00:00,2025-09-20 08:00:00,1.6032387010264413,11.0,5.535929715940679
SOLUSDT,5,2025-09-30 08:00:00,2025-10-08 08:00:00,1.769024156207975,8.0,3.0075797367441695
SOLUSDT,5,2025-10-24 08:00:00,2025-10-29 08:00:00,0.4499206219018406,5.0,3.3578660276271557
SOLUSDT,5,2025-11-10 08:00:00,2025-11-12 08:00:00,-1.6935295866697835,2.0,4.484989010084231
SOLUSDT,5,2025-11-25 08:00:00,2025-11-30 08:00:00,-0.06963378085406267,5.0,2.451109572701482
SOLUSDT,5,2025-12-04 08:00:00,2025-12-06 08:00:00,-1.4110249454727226,2.0,5.459069892301604
SOLUSDT,5,2025-12-29 08:00:00,2026-01-08 08:00:00,1.4177908269625352,10.0,4.097222469800695
SOLUSDT,5,2026-01-14 08:00:00,2026-01-19 08:00:00,-2.813254428314203,5.0,2.9017116838972354
SOLUSDT,5,2026-02-15 08:00:00,2026-02-19 08:00:00,-1.141376013755309,4.0,8.294735145983795
SOLUSDT,5,2026-02-26 08:00:00,2026-02-28 08:00:00,-2.040995333292188,2.0,4.902100735286222
SOLUSDT,5,2026-03-04 08:00:00,2026-03-07 08:00:00,-1.0923479879742628,3.0,3.4734972255234435
SOLUSDT,5,2026-03-12 08:00:00,2026-03-19 08:00:00,1.8672289573350715,7.0,2.0412650166307675
SOLUSDT,5,2026-03-24 08:00:00,2026-03-27 08:00:00,-2.065722293572123,3.0,3.1760543540621287
SOLUSDT,5,2026-04-08 08:00:00,2026-04-09 08:00:00,-1.3742985186228744,1.0,2.0489358523988077
SOLUSDT,5,2026-04-14 08:00:00,2026-04-15 08:00:00,-1.663459240902301,1.0,2.185375686856082
SOLUSDT,5,2026-04-17 08:00:00,2026-04-19 08:00:00,-1.2049399490346173,2.0,3.2418638251244527
SOLUSDT,5,2026-05-06 08:00:00,2026-05-14 08:00:00,1.0428932644895192,8.0,3.0806083681222716
SOLUSDT,5,2026-05-22 08:00:00,2026-05-23 08:00:00,-4.174649260147574,1.0,1.3476219449143123
SOLUSDT,5,2026-06-12 08:00:00,2026-06-19 08:00:00,1.4169584852788175,7.0,1.9194954736434855
SOLUSDT,5,2026-06-30 08:00:00,2026-07-08 08:00:00,1.4013586958175175,8.0,3.6870080137154844
SOLUSDT,5,2026-07-21 08:00:00,2026-07-24 08:00:00,-1.2547028698835947,3.0,2.724049819029452
SOLUSDT,5,2026-08-06 08:00:00,2026-08-07 08:00:00,-1.2252382751125583,1.0,1.2042724797398752
SOLUSDT,5,2026-08-09 08:00:00,2026-08-15 08:00:00,-0.6877508652300262,6.0,2.645191234147083
SOLUSDT,5,2026-08-19 08:00:00,2026-08-31 08:00:00,22.37184135946498,12.0,1.4879976187714472
SOLUSDT,5,2026-09-07 08:00:00,2026-09-09 08:00:00,-0.12851333153954536,2.0,0.9673562990311474
SOLUSDT,5,2026-09-19 08:00:00,2026-09-25 04:00:00,0.7398589601163407,5.833333333333333,6.120379722998152
SOLUSDT,10,2020-08-27 08:00:00,2020-09-04 08:00:00,-0.3986626188193958,8.0,12.763790947036188
SOLUSDT,10,2020-09-26 08:00:00,2020-09-29 08:00:00,-0.5564301544267908,3.0,8.431083279857358
SOLUSDT,10,2020-11-07 08:00:00,2020-11-20 08:00:00,-0.1023795811530855,13.0,25.664349802971227
