Datetime,o,h,l,c,v
2026-07-16 19:30:00,376.144989,376.7999878,371.8999939,374.4599915,3422031
2026-07-17 13:30:00,366.0450134,374.2399902,357.7999878,370.3150024,7434681
2026-07-17 14:30:00,370.4200134,372.9649963,367.4400024,368.9100037,2536730
2026-07-17 15:30:00,368.8900146,373.5,368.3699951,372.4949951,1450563
2026-07-17 16:30:00,372.4549866,377.3125,371.9400024,376.2900085,1713324
2026-07-17 17:30:00,376.2600098,376.5,371.9700012,373.0249939,1622061
2026-07-17 18:30:00,373.0249939,373.8699951,369.8800049,372,1211215
2026-07-17 19:30:00,371.9949951,373.1099854,370.4100037,370.8399963,2233462
2026-07-20 13:30:00,378.7600098,382.7600098,375.9599915,380.1499939,3074821
2026-07-20 14:30:00,380.1199951,381.3900146,378.0299988,381.25,1395370
2026-07-20 15:30:00,381.2999878,383.5899963,380.2900085,382.2799988,1256074
2026-07-20 16:30:00,382.2900085,383.25,380.5700073,381.5,1196092
2026-07-20 17:30:00,381.5100098,382.4100037,380.5700073,381,689545
2026-07-20 18:30:00,380.9400024,380.9400024,377.6499939,379.3099976,1059309
2026-07-20 19:30:00,379.3399963,379.7947998,377.5899963,378.2099915,1585251
2026-07-21 13:30:00,390.019989,390.5834045,379.2200012,383.6000061,3544568
2026-07-21 14:30:00,383.6000061,386.7659912,382.5700989,385.6000061,1726354
2026-07-21 15:30:00,385.6350098,387.4100037,384.4049988,386.4249878,1384954
2026-07-21 16:30:00,386.4700012,387.3299866,385.3099976,386.5,965368
2026-07-21 17:30:00,386.5400085,386.8999939,385.4949951,385.8999939,933745
2026-07-21 18:30:00,385.8999939,386.8699951,385.1300049,385.4200134,1075387
2026-07-21 19:30:00,385.5599976,387.8900146,385.1300049,386.1300049,1986792
2026-07-22 13:30:00,380.5400085,387.7200012,380,385.8718872,2293401
2026-07-22 14:30:00,385.7799988,392.7000122,385.5,391.7000122,1685650
2026-07-22 15:30:00,391.7099915,395.0899963,391.0101013,394.7999878,1383069
2026-07-22 16:30:00,394.8479919,397.848999,394.2799988,396.6166077,1517052
2026-07-22 17:30:00,396.5299988,398.1600037,395.6401062,396.8800049,1241727
2026-07-22 18:30:00,396.8800049,398.5849915,396.2601013,398.1300049,1434844
2026-07-22 19:30:00,398.1199951,398.5,396.3999939,396.6900024,2005102
2026-07-23 13:30:00,392.1900024,397.6000061,390.2684937,395.625,2811424
2026-07-23 14:30:00,395.75,395.9798889,387.3001099,387.5950012,1991052
2026-07-23 15:30:00,387.5299988,392.0400085,386.8200073,391.3900146,1009172
2026-07-23 16:30:00,391.2449951,393.546814,389.75,392.2149963,797481
2026-07-23 17:30:00,392.2650146,392.4200134,389.0899963,390.2799988,729398
2026-07-23 18:30:00,390.375,391.480011,388.8999939,391.3699951,1145332
2026-07-23 19:30:00,391.4400024,392.8099976,389.1600952,392.7999878,2086409
2026-07-24 13:30:00,387.9249878,389.269989,380.1499939,383.7799988,2358683
2026-07-24 14:30:00,383.6600037,385.7999878,380.4400024,383.6500854,1313055
2026-07-24 15:30:00,383.7799988,387.4599915,383.25,386.019989,820473
