Datetime,o,h,l,c,v
2026-07-29 17:30:00,770.7700195,785,762.5100098,766.2628174,7676183
2026-07-29 18:30:00,766.5999756,795.3300171,758.1099854,765.8049927,9325151
2026-07-29 19:30:00,765.8051147,768.2199707,737.8800049,737.8800049,9491285
2026-07-30 13:30:00,793.1350098,863.8649902,789.0100098,862.9199219,23781034
2026-07-30 14:30:00,863.0800171,868,837,847.3099976,9437873
2026-07-30 15:30:00,847.4899902,865.4799805,845.0800171,856.7199707,5019966
2026-07-30 16:30:00,856.6300049,876.5999756,850.5,869.901001,4640975
2026-07-30 17:30:00,869.9299927,876,868.2000732,871.940979,3779159
2026-07-30 18:30:00,871.8099976,882.4899902,862.460022,874.602478,4840334
2026-07-30 19:30:00,874.5700073,877.9199829,870.0200195,873.460022,3988154
2026-07-31 13:30:00,919.6500244,930.8800049,828.2800293,852.4299927,22096606
2026-07-31 14:30:00,852.7700195,854.9699707,818.1900024,825.75,8121139
2026-07-31 15:30:00,825.7600098,834.8699951,818,834.5,4751165
2026-07-31 16:30:00,834.3466187,849.9299927,828.6995239,847.5,4305638
2026-07-31 17:30:00,847.3300171,854.3200073,832.6099854,835.8250122,4052532
2026-07-31 18:30:00,836.3800049,842.3800049,832.3400269,842.0700073,2892074
2026-07-31 19:30:00,842.0700073,842.4400024,822.0300293,822.8300171,3792600
2026-08-03 13:30:00,786.3549805,814.5198975,770.1500244,814.4050903,14817321
2026-08-03 14:30:00,814.5800171,829,804.2000122,804.4400024,6707056
2026-08-03 15:30:00,804.8099976,824.9500122,803.5501099,819.8004761,3962178
2026-08-03 16:30:00,819.8699951,826.2207031,817.5,824.2849731,2684552
2026-08-03 17:30:00,824.2849731,836.5800171,824.1199951,824.8049927,3938765
2026-08-03 18:30:00,824.7700195,827.7299805,820.7999878,826.6900024,3544589
2026-08-03 19:30:00,826.7000122,836.6199951,826.6149902,829.039978,3464760
2026-08-04 13:30:00,865.3900146,888.7000122,858.5,885.0200195,12725785
2026-08-04 14:30:00,885.1599731,896.6900024,875.5599976,895.460022,4711767
2026-08-04 15:30:00,895.1799927,899.039978,890.6599731,891.9000244,3404127
2026-08-04 16:30:00,891.9699707,899.9699707,891.25,896.7199707,2609234
2026-08-04 17:30:00,896.3300171,902.4298706,889.1799927,895.7999268,2762842
2026-08-04 18:30:00,895.6749878,900.4199829,892.0200195,894.3900146,2619044
2026-08-04 19:30:00,894.5299072,896.4998779,888.5499878,892.1400146,2695722
2026-08-05 13:30:00,885.2999878,926.0906982,882.1199951,914.0949707,11018957
2026-08-05 14:30:00,914.085022,921.3499756,896.0999756,918.4699707,5521469
2026-08-05 15:30:00,918.4299927,928.8900146,911.1348877,928.0401001,3621656
2026-08-05 16:30:00,928.1849976,928.9500122,916.7249756,920.6099854,2448039
2026-08-05 17:30:00,920.4249878,922.9500122,915.710083,921.75,1819474
2026-08-05 18:30:00,921.6900024,923.8499756,913.4699707,915.8800049,2119871
2026-08-05 19:30:00,915.789978,917.4000244,891.7600098,892.7000122,3431106
2026-08-06 13:30:00,843.1099854,905.0999756,827,895.6599731,14295558
2026-08-06 14:30:00,895.8800049,913.3300171,889.0100098,909.2700195,5850068
2026-08-06 15:30:00,908.8900146,911.5900269,883.7800293,888.25,4073436
2026-08-06 16:30:00,888.5250244,899.5999756,887.0200195,892.8549805,2622607
2026-08-06 17:30:00,893,899.5999756,886.2000122,893.9000244,1867374
2026-08-06 18:30:00,894.0999756,898.9899902,890.0499878,893.9299927,1834062
2026-08-06 19:30:00,893.9124756,896.3200073,880.1400146,880.6500244,2379202
2026-08-07 13:30:00,904.6500244,904.6500244,847.0200195,861.7600098,12675411
2026-08-07 14:30:00,861.1881104,874.4500122,852.8900146,873.3400269,4649965
2026-08-07 15:30:00,873.5,880,864.2000122,864.9349976,4077730
2026-08-07 16:30:00,864.7299805,874.3499146,860.3099976,873.2650146,2928417
2026-08-07 17:30:00,873.1099854,873.8300171,868.2299805,868.5700073,1790184
2026-08-07 18:30:00,868.7399902,879.2000122,867.4000244,876.2399902,2742038
2026-08-07 19:30:00,876.2399902,881.6199951,872.5,877.5599976,2383569
2026-08-10 13:30:00,863.664978,894.9890137,854.5,870.6149902,10406081
2026-08-10 14:30:00,870.7999268,878.0100098,867.0100098,872.5,3625317
2026-08-10 15:30:00,872.3699951,882.2999878,867.710022,879.6049805,2995730
2026-08-10 16:30:00,879.2800293,884.7999878,875.3300171,881.9266968,2234895
2026-08-10 17:30:00,881.7849731,882.8800049,878.0900269,878.4899902,1539009
2026-08-10 18:30:00,878.4899902,881.9000244,877.210022,879.0349731,1640772
2026-08-10 19:30:00,879.3499756,879.8300171,860.0200195,862.5800171,2717033
2026-08-11 13:30:00,871.7999878,876.8699951,844.6199951,859.5599976,11307275
2026-08-11 14:30:00,859.8049927,865.8798828,849,858.0999756,4660897
2026-08-11 15:30:00,858.3613892,859.789978,851.2600098,856.4307861,2157851
2026-08-11 16:30:00,856.5,857.289978,846,852.2000122,2444401
2026-08-11 17:30:00,852.1300049,857.289978,850.5499878,854.9500122,1546387
2026-08-11 18:30:00,855.2600098,864.7399902,854.1400146,864.1950073,2259066
2026-08-11 19:30:00,864.7349854,868.9000244,860.7755737,868.1300049,2389602
2026-08-12 13:30:00,912.9400024,931,899.539978,925.3200073,13712581
2026-08-12 14:30:00,925.3499756,930.5,918.2999878,925.4000244,4269726
2026-08-12 15:30:00,925.4299927,927.2299805,920.4000244,923.4749756,2663647
2026-08-12 16:30:00,923.3300171,930.4498901,920.4000244,929.3150024,2491715
2026-08-12 17:30:00,929.210022,935.7999878,925.4500732,925.6900024,3321704
2026-08-12 18:30:00,925.6450195,927.5999756,915.3499756,917.7349854,2899550
2026-08-12 19:30:00,917.8900146,921.5100098,909.1300049,911.1599731,3103522
2026-08-13 13:30:00,912.8950195,946.9000244,906.5,945.2249756,9577093
2026-08-13 14:30:00,945.1900024,978,944.2000122,973.6900024,8413938
2026-08-13 15:30:00,973.7000122,975.0678711,955,968.7800293,5293926
2026-08-13 16:30:00,968.7399902,975,964.4500122,972.4000244,2900028
2026-08-13 17:30:00,972.289978,975.3599854,965.460022,967.3499756,2244073
2026-08-13 18:30:00,967.4940186,968.4799805,955.6300049,959.0349731,2633337
2026-08-13 19:30:00,959.0349731,959.1599731,945.8500977,949.9000244,2864078
2026-08-14 13:30:00,979.6400146,984,956.2000122,968.6450195,11465565
2026-08-14 14:30:00,968.8599854,972.5,959,964.0900269,3647437
2026-08-14 15:30:00,964.2299805,965.5,956.2999878,963.7999878,3063578
2026-08-14 16:30:00,963.7550049,966.8800049,960.5599976,962.3900146,1785135
2026-08-14 17:30:00,962.2800293,965.5599976,960.7000732,961.3386841,1546389
2026-08-14 18:30:00,961.4724731,966.2800293,959.5,965.7974854,1918069
2026-08-14 19:30:00,965.7700195,973.9998779,963.8704834,972.7800293,2549744
2026-08-17 13:30:00,998.6699829,1024.920044,995.2600098,1018.39502,11093458
2026-08-17 14:30:00,1018.39502,1036.130005,1017.909973,1031.280029,5743645
2026-08-17 15:30:00,1031.359985,1035.25,1025.25,1030.02002,2917355
2026-08-17 16:30:00,1030,1032.5,1019.380005,1019.549927,2578503
2026-08-17 17:30:00,1019.440002,1021.099915,1015.090088,1019.640015,2710141
2026-08-17 18:30:00,1019.799988,1020.280029,1007.75,1011.419983,2408825
2026-08-17 19:30:00,1011.570007,1017.98999,1009.705811,1011.619995,2581120
2026-08-18 13:30:00,957.4000244,978.6699829,947.5800171,957.6300049,11203339
2026-08-18 14:30:00,957.4000244,958.4000244,932.2800293,942.4550171,6082022
2026-08-18 15:30:00,942.5800171,947.414978,937.3300171,937.7550049,3208478
2026-08-18 16:30:00,937.710022,944.5,935.1199951,939.5300293,2802261
2026-08-18 17:30:00,939.4857788,940.3099976,926.6400146,934.1350098,3241690
2026-08-18 18:30:00,934.2600098,941.0999756,932.2700195,938.9799805,2444242
2026-08-18 19:30:00,938.8300171,943,934.6099854,941.5,3220917
2026-08-19 13:30:00,959.3549805,959.9899902,915.1799927,926.6500244,11290507
2026-08-19 14:30:00,927.0900269,937.2000122,923.4799805,936.4099731,3583896
2026-08-19 15:30:00,936.6477051,940.9799805,930.2800293,935.4899902,2241180
2026-08-19 16:30:00,935.2999878,941,927.5999756,929.6350098,1685338
2026-08-19 17:30:00,929.6350098,932.6998901,919.7999878,927.8099976,2005230
2026-08-19 18:30:00,928,937.2650146,927.789978,935.2349854,1897673
2026-08-19 19:30:00,935.3599854,937.7999878,927.8900757,937.2999878,1940451
2026-08-20 13:30:00,936,962.6998901,929.0700073,954.1500244,8526909
2026-08-20 14:30:00,954.3549805,964.4000244,951.1000977,957.8375244,3660409
2026-08-20 15:30:00,957.8300171,961.75,951.2011108,957.6594238,2101607
2026-08-20 16:30:00,957.6099854,959.2600098,952.9000244,954.7600098,1403222
2026-08-20 17:30:00,954.7199707,957.789978,946.8099976,950.3649902,1695901
2026-08-20 18:30:00,950.3649902,968.4699707,946.8499756,967.5100098,3162729
2026-08-20 19:30:00,967.5100098,977.2800293,964.4400024,973.7199707,2834298
2026-08-21 13:30:00,989.6749878,989.960022,958.2600098,965.7150269,8121370
2026-08-21 14:30:00,965.7150269,968.4500122,959.2299805,964.4500122,2800599
2026-08-21 15:30:00,964.6300049,972.3624878,960.0200195,965.8800049,2366416
2026-08-21 16:30:00,965.8800049,969.5131836,961.3200073,963.2999878,1434221
2026-08-21 17:30:00,963.2050171,969.4899292,963.2000122,965.7700195,1215320
2026-08-21 18:30:00,965.6799927,969.9799805,965.289978,967.3400269,987409
2026-08-21 19:30:00,967.1843872,968.9199219,960.2999878,966.7180176,2197814
2026-08-24 13:30:00,934.7039795,936.4500122,887.6049805,894.5700073,10016099
2026-08-24 14:30:00,894.0999756,905.2999268,893.9500122,899.7199707,3579144
2026-08-24 15:30:00,899.6599731,920.5899048,899.6304932,918.6500244,3396551
2026-08-24 16:30:00,918.7999268,919.7999878,910.5999756,912.1900024,2133964
2026-08-24 17:30:00,912.1900024,921.7999268,907.102417,920.3800049,2351343
