t,o,h,l,c,v,taker_buy_v
2026-09-24,92,94.88,90.66,92.13,264923.45,133186.54
2026-09-25,92.13,94.38,90.41,92.42,177979.687,88775.645
2026-09-26,92.43,92.6,91.4,91.84,52115.261,26876.055
