t,o,h,l,c,v,taker_buy_v
2026-09-24 08:00:00,92,92.3,90.66,91.02,55031.373,22869.831
2026-09-24 12:00:00,91.01,93.83,90.86,93.44,103847.783,57843.579
2026-09-24 16:00:00,93.46,94.88,92.77,94.52,77485.141,39062.167
2026-09-24 20:00:00,94.54,94.66,92.04,92.13,28559.153,13410.963
2026-09-25 00:00:00,92.13,92.65,91.05,91.67,26232.803,12174.019
2026-09-25 04:00:00,91.66,92.99,91.6,92.96,18590.605,10919.083
2026-09-25 08:00:00,92.95,94.38,92.85,93.37,37882.839,21245.494
2026-09-25 12:00:00,93.37,93.84,90.41,90.93,57932.756,22492.438
2026-09-25 16:00:00,90.93,91.96,90.79,91.63,19142.074,10262.655
2026-09-25 20:00:00,91.62,92.85,91.38,92.42,18198.61,11681.956
2026-09-26 00:00:00,92.43,92.6,91.41,91.9,12832.924,6868.164
2026-09-26 04:00:00,91.9,92.24,91.55,91.95,13671.347,8402.164
2026-09-26 08:00:00,91.95,92.39,91.4,92.19,14589.053,8805.459
2026-09-26 12:00:00,92.18,92.38,91.84,91.84,11021.937,2800.268
